label,chrF++
ace_Arab-ace_Latn,23.232329299509736
ace_Arab-acm_Arab,18.308790141872635
ace_Arab-acq_Arab,16.16214260349117
ace_Arab-aeb_Arab,16.81644258641213
ace_Arab-afr_Latn,21.07153835429595
ace_Arab-ajp_Arab,15.677204090702238
ace_Arab-aka_Latn,16.550789242357634
ace_Arab-als_Latn,19.13649191580177
ace_Arab-amh_Ethi,10.120782137058496
ace_Arab-apc_Arab,16.805808536378475
ace_Arab-arb_Arab,16.855398421593904
ace_Arab-arb_Latn,16.35740281595272
ace_Arab-ars_Arab,17.37515138747306
ace_Arab-ary_Arab,18.224470041270283
ace_Arab-arz_Arab,17.84330424700025
ace_Arab-asm_Beng,15.103774505441187
ace_Arab-ast_Latn,21.95015704664743
ace_Arab-awa_Deva,17.653746632847213
ace_Arab-ayr_Latn,15.612135259333677
ace_Arab-azb_Arab,16.528914850874415
ace_Arab-azj_Latn,18.385031713130697
ace_Arab-bak_Cyrl,14.308901141656062
ace_Arab-bam_Latn,11.171724137264352
ace_Arab-ban_Latn,24.40028320386626
ace_Arab-bel_Cyrl,17.615433339453013
ace_Arab-bem_Latn,18.860957397447734
ace_Arab-ben_Beng,17.091000902821165
ace_Arab-bho_Deva,14.330880646785715
ace_Arab-bjn_Arab,14.471282516352426
ace_Arab-bjn_Latn,23.811207767665667
ace_Arab-bod_Tibt,13.043845629320092
ace_Arab-bos_Latn,18.998108859370983
ace_Arab-bug_Latn,15.847275381250212
ace_Arab-bul_Cyrl,18.79851084169314
ace_Arab-cat_Latn,20.81804440741529
ace_Arab-ceb_Latn,24.575097476685286
ace_Arab-ces_Latn,16.20095964728566
ace_Arab-cjk_Latn,10.92520370887536
ace_Arab-ckb_Arab,18.839274589034662
ace_Arab-crh_Latn,16.271004805704475
ace_Arab-cym_Latn,20.996428821069493
ace_Arab-dan_Latn,20.495451564686714
ace_Arab-deu_Latn,18.83218568789523
ace_Arab-dik_Latn,5.963656333283777
ace_Arab-dyu_Latn,6.668594053966062
ace_Arab-dzo_Tibt,14.607543058986586
ace_Arab-ell_Grek,18.49240694577779
ace_Arab-eng_Latn,20.284044218797124
ace_Arab-epo_Latn,20.98971328838924
ace_Arab-est_Latn,17.701708425619163
ace_Arab-eus_Latn,18.960181882912632
ace_Arab-ewe_Latn,14.818462571551805
ace_Arab-fao_Latn,19.19904963652566
ace_Arab-fij_Latn,26.091872578288623
ace_Arab-fin_Latn,19.81025976295781
ace_Arab-fon_Latn,8.721719586501095
ace_Arab-fra_Latn,21.59253785041631
ace_Arab-fur_Latn,19.72424368006527
ace_Arab-fuv_Latn,5.001920457097348
ace_Arab-gaz_Latn,13.63920678891578
ace_Arab-gla_Latn,21.956794810501414
ace_Arab-gle_Latn,21.34567549994243
ace_Arab-glg_Latn,21.090355418174255
ace_Arab-grn_Latn,17.547359211976723
ace_Arab-guj_Gujr,17.840467375428325
ace_Arab-hat_Latn,19.937932303659704
ace_Arab-hau_Latn,20.05089076870023
ace_Arab-heb_Hebr,15.762733656423089
ace_Arab-hin_Deva,17.649465551766347
ace_Arab-hne_Deva,16.239297749839476
ace_Arab-hrv_Latn,17.788235795734693
ace_Arab-hun_Latn,18.162583464404975
ace_Arab-hye_Armn,18.74929607301385
ace_Arab-ibo_Latn,15.568911121888702
ace_Arab-ilo_Latn,25.16138622250081
ace_Arab-ind_Latn,22.782858226296074
ace_Arab-isl_Latn,19.325178936685017
ace_Arab-ita_Latn,20.274401324722145
ace_Arab-jav_Latn,23.033719212253683
ace_Arab-jpn_Jpan,7.749830290247081
ace_Arab-kab_Latn,15.880499904037812
ace_Arab-kac_Latn,20.820657239376864
ace_Arab-kam_Latn,13.769284958758304
ace_Arab-kan_Knda,16.40751903597439
ace_Arab-kas_Arab,13.063938156052584
ace_Arab-kas_Deva,8.292839428921393
ace_Arab-kat_Geor,17.39213903272854
ace_Arab-kaz_Cyrl,16.814473341468652
ace_Arab-kbp_Latn,11.37732973184455
ace_Arab-kea_Latn,20.628580451297225
ace_Arab-khk_Cyrl,15.624221467039265
ace_Arab-khm_Khmr,14.644427588933409
ace_Arab-kik_Latn,15.451896169305229
ace_Arab-kin_Latn,18.96139157927685
ace_Arab-kir_Cyrl,16.946824098047856
ace_Arab-kmb_Latn,20.841468078440798
ace_Arab-kmr_Latn,17.04319800956574
ace_Arab-knc_Arab,8.613808577877151
ace_Arab-knc_Latn,12.379254215415534
ace_Arab-kon_Latn,23.8998782454358
ace_Arab-kor_Hang,7.193370472145884
ace_Arab-lao_Laoo,16.674105471847234
ace_Arab-lij_Latn,19.531679512163304
ace_Arab-lim_Latn,17.29212667372864
ace_Arab-lin_Latn,23.17763631279715
ace_Arab-lit_Latn,17.397319876331448
ace_Arab-lmo_Latn,18.410556697635002
ace_Arab-ltg_Latn,17.990213562529437
ace_Arab-ltz_Latn,18.88014153541958
ace_Arab-lua_Latn,18.24224615638424
ace_Arab-lug_Latn,16.12027556286838
ace_Arab-luo_Latn,16.22227569119903
ace_Arab-lus_Latn,18.4614961837963
ace_Arab-lvs_Latn,19.145136093604297
ace_Arab-mag_Deva,16.23782208453947
ace_Arab-mai_Deva,17.04800953518673
ace_Arab-mal_Mlym,18.973186330633595
ace_Arab-mar_Deva,16.99088516636082
ace_Arab-min_Arab,17.796669450128896
ace_Arab-min_Latn,22.540514395038606
ace_Arab-mkd_Cyrl,20.221145746754985
ace_Arab-mlt_Latn,18.29737503764885
ace_Arab-mni_Beng,16.11321445857875
ace_Arab-mos_Latn,9.053438222249655
ace_Arab-mri_Latn,26.601211343290416
ace_Arab-mya_Mymr,21.118234738180007
ace_Arab-nld_Latn,20.30304864396228
ace_Arab-nno_Latn,21.35400059727283
ace_Arab-nob_Latn,21.41602875218514
ace_Arab-npi_Deva,17.200707780355177
ace_Arab-nso_Latn,21.606277952715907
ace_Arab-nus_Latn,11.587332077752974
ace_Arab-nya_Latn,20.6603713230077
ace_Arab-oci_Latn,19.964454919599117
ace_Arab-ory_Orya,14.246508869507334
ace_Arab-pag_Latn,20.564185953975198
ace_Arab-pan_Guru,16.65869300874752
ace_Arab-pap_Latn,20.655871891614503
ace_Arab-pbt_Arab,14.534813395104093
ace_Arab-pes_Arab,16.536961997787078
ace_Arab-plt_Latn,26.38805921439882
ace_Arab-pol_Latn,16.8285476076177
ace_Arab-por_Latn,21.1500057272705
ace_Arab-prs_Arab,19.388784207658247
ace_Arab-quy_Latn,16.696008524042412
ace_Arab-ron_Latn,19.270532254195718
ace_Arab-run_Latn,15.781450159977203
ace_Arab-rus_Cyrl,19.047749817956465
ace_Arab-sag_Latn,20.360813005483358
ace_Arab-san_Deva,14.8868724771303
ace_Arab-sat_Olck,3.529968129690019
ace_Arab-scn_Latn,17.403579313815317
ace_Arab-shn_Mymr,18.666053567679985
ace_Arab-sin_Sinh,16.453211563043784
ace_Arab-slk_Latn,17.608136809576955
ace_Arab-slv_Latn,18.95806853959583
ace_Arab-smo_Latn,26.37545852474154
ace_Arab-sna_Latn,18.68080957432365
ace_Arab-snd_Arab,16.50903088565004
ace_Arab-som_Latn,19.890142004315344
ace_Arab-sot_Latn,23.430627490048277
ace_Arab-spa_Latn,20.690765223458616
ace_Arab-srd_Latn,21.532226652462352
ace_Arab-srp_Cyrl,18.01558231153552
ace_Arab-ssw_Latn,18.148994866861027
ace_Arab-sun_Latn,22.550555131678905
ace_Arab-swe_Latn,19.384047689126437
ace_Arab-swh_Latn,22.192701031461194
ace_Arab-szl_Latn,16.70953738153211
ace_Arab-tam_Taml,20.35967485026938
ace_Arab-taq_Latn,8.145551195778753
ace_Arab-taq_Tfng,11.716912982714527
ace_Arab-tat_Cyrl,18.294101551708696
ace_Arab-tel_Telu,18.376462113923708
ace_Arab-tgk_Cyrl,20.801608383257403
ace_Arab-tgl_Latn,26.55001889362237
ace_Arab-tha_Thai,16.872720099587234
ace_Arab-tir_Ethi,7.856402635242994
ace_Arab-tpi_Latn,27.46022409765284
ace_Arab-tsn_Latn,21.487792537483777
ace_Arab-tso_Latn,20.965269960885028
ace_Arab-tuk_Latn,15.799937494115365
ace_Arab-tum_Latn,18.49651273735195
ace_Arab-tur_Latn,18.011155178649556
ace_Arab-twi_Latn,16.73380613942204
ace_Arab-tzm_Tfng,16.871171948652567
ace_Arab-uig_Arab,13.171946933933873
ace_Arab-ukr_Cyrl,17.955560171749237
ace_Arab-umb_Latn,20.02283256175238
ace_Arab-urd_Arab,16.60715602275398
ace_Arab-uzn_Latn,20.025655914785286
ace_Arab-vec_Latn,16.818428361445896
ace_Arab-vie_Latn,17.54472775165425
ace_Arab-war_Latn,28.02611382767991
ace_Arab-wol_Latn,12.579152740355001
ace_Arab-xho_Latn,16.53387638624358
ace_Arab-ydd_Hebr,21.101476364289006
ace_Arab-yor_Latn,9.186357377587443
ace_Arab-yue_Hant,3.405171704313488
ace_Arab-zho_Hans,5.224004843209565
ace_Arab-zho_Hant,5.075378435827784
ace_Arab-zsm_Latn,23.35991087120102
ace_Arab-zul_Latn,21.4407908182999
ace_Latn-ace_Arab,15.829463606678413
ace_Latn-acm_Arab,16.521793829273705
ace_Latn-acq_Arab,16.364311692919877
ace_Latn-aeb_Arab,19.75277797030349
ace_Latn-afr_Latn,25.350310879159455
ace_Latn-ajp_Arab,17.829934059388876
