label,chrF++
ace_Arab-ace_Latn,21.093344453671996
ace_Arab-acm_Arab,18.11447257761261
ace_Arab-acq_Arab,17.806056115094453
ace_Arab-aeb_Arab,16.615228802525735
ace_Arab-afr_Latn,19.4843571157176
ace_Arab-ajp_Arab,18.175850238617596
ace_Arab-aka_Latn,15.512301905459957
ace_Arab-als_Latn,17.73434562403807
ace_Arab-amh_Ethi,10.388898035383608
ace_Arab-apc_Arab,17.295282479427748
ace_Arab-arb_Arab,18.201068078271813
ace_Arab-arb_Latn,14.57347483833011
ace_Arab-ars_Arab,17.211049547455357
ace_Arab-ary_Arab,16.04052585547607
ace_Arab-arz_Arab,17.034624603059484
ace_Arab-asm_Beng,13.810939001606762
ace_Arab-ast_Latn,17.906461673466715
ace_Arab-awa_Deva,17.93336250514749
ace_Arab-ayr_Latn,10.572025110663507
ace_Arab-azb_Arab,15.747978462333675
ace_Arab-azj_Latn,17.680386726735453
ace_Arab-bak_Cyrl,14.1413497409321
ace_Arab-bam_Latn,11.179709894690614
ace_Arab-ban_Latn,20.205632663545696
ace_Arab-bel_Cyrl,13.073737347786102
ace_Arab-bem_Latn,19.30295404278968
ace_Arab-ben_Beng,17.981200875048447
ace_Arab-bho_Deva,12.322760442196202
ace_Arab-bjn_Arab,10.262100036825569
ace_Arab-bjn_Latn,24.463829455999434
ace_Arab-bod_Tibt,16.03199554116856
ace_Arab-bos_Latn,17.852847431017295
ace_Arab-bug_Latn,15.575451325321787
ace_Arab-bul_Cyrl,20.062703231657895
ace_Arab-cat_Latn,20.624330799423774
ace_Arab-ceb_Latn,24.201799664851105
ace_Arab-ces_Latn,16.08868233271379
ace_Arab-cjk_Latn,9.881617453392927
ace_Arab-ckb_Arab,18.353217015766987
ace_Arab-crh_Latn,18.21708860466642
ace_Arab-cym_Latn,20.741146136779054
ace_Arab-dan_Latn,21.578601005899188
ace_Arab-deu_Latn,19.137279880199543
ace_Arab-dik_Latn,7.27401827842394
ace_Arab-dyu_Latn,5.921552610033283
ace_Arab-dzo_Tibt,14.078154632750694
ace_Arab-ell_Grek,20.85102943319925
ace_Arab-eng_Latn,18.936616239964
ace_Arab-epo_Latn,22.219984365594442
ace_Arab-est_Latn,18.321645868215743
ace_Arab-eus_Latn,19.457874793533907
ace_Arab-ewe_Latn,13.506287784894292
ace_Arab-fao_Latn,19.284079719016862
ace_Arab-fij_Latn,22.965062331855982
ace_Arab-fin_Latn,18.198238244186975
ace_Arab-fon_Latn,6.0797494258979325
ace_Arab-fra_Latn,20.039257655940233
ace_Arab-fur_Latn,19.679758940501728
ace_Arab-fuv_Latn,7.5490651233796235
ace_Arab-gaz_Latn,15.032394044909042
ace_Arab-gla_Latn,21.417455251741202
ace_Arab-gle_Latn,20.58095847000893
ace_Arab-glg_Latn,20.28960140923447
ace_Arab-grn_Latn,14.125960576622484
ace_Arab-guj_Gujr,17.109437735875836
ace_Arab-hat_Latn,20.85356896632183
ace_Arab-hau_Latn,18.654802617523856
ace_Arab-heb_Hebr,15.445166379066713
ace_Arab-hin_Deva,14.650134566610609
ace_Arab-hne_Deva,14.201718457406928
ace_Arab-hrv_Latn,17.30066889736023
ace_Arab-hun_Latn,16.56936072841426
ace_Arab-hye_Armn,18.795286803833587
ace_Arab-ibo_Latn,15.121785130236828
ace_Arab-ilo_Latn,24.098954258539624
ace_Arab-ind_Latn,20.039007817896746
ace_Arab-isl_Latn,19.73296599485196
ace_Arab-ita_Latn,20.7110124576691
ace_Arab-jav_Latn,20.55867227440382
ace_Arab-jpn_Jpan,7.292390145338502
ace_Arab-kab_Latn,12.906957360498646
ace_Arab-kac_Latn,19.393055388123017
ace_Arab-kam_Latn,6.1696203974622925
ace_Arab-kan_Knda,17.124726944910744
ace_Arab-kas_Arab,9.627275268090536
ace_Arab-kas_Deva,8.40566075692442
ace_Arab-kat_Geor,17.750485159528083
ace_Arab-kaz_Cyrl,18.068458277722392
ace_Arab-kbp_Latn,10.20506016346271
ace_Arab-kea_Latn,18.302459187962953
ace_Arab-khk_Cyrl,15.573313153691156
ace_Arab-khm_Khmr,16.496846655017173
ace_Arab-kik_Latn,11.621406228934609
ace_Arab-kin_Latn,21.827136793441948
ace_Arab-kir_Cyrl,16.010397428610982
ace_Arab-kmb_Latn,13.7460423205741
ace_Arab-kmr_Latn,16.835029767483455
ace_Arab-knc_Arab,11.747523781309779
ace_Arab-knc_Latn,12.303275920327005
ace_Arab-kon_Latn,24.071561508289253
ace_Arab-kor_Hang,7.214806196991162
ace_Arab-lao_Laoo,19.73606668744017
ace_Arab-lij_Latn,17.445880592373182
ace_Arab-lim_Latn,17.040583169503133
ace_Arab-lin_Latn,22.61924223624052
ace_Arab-lit_Latn,18.417793519960142
ace_Arab-lmo_Latn,15.849134550910794
ace_Arab-ltg_Latn,14.559559391668591
ace_Arab-ltz_Latn,18.185075146465138
ace_Arab-lua_Latn,18.902918701970602
ace_Arab-lug_Latn,18.431820896681586
ace_Arab-luo_Latn,16.896671530438375
ace_Arab-lus_Latn,19.79071785023339
ace_Arab-lvs_Latn,15.056298149655495
ace_Arab-mag_Deva,14.248674377141812
ace_Arab-mai_Deva,16.077168627417908
ace_Arab-mal_Mlym,15.260491786352667
ace_Arab-mar_Deva,13.609098607083498
ace_Arab-min_Arab,12.56110087666619
ace_Arab-min_Latn,30.96110831520888
ace_Arab-mkd_Cyrl,19.13319503367112
ace_Arab-mlt_Latn,20.794429165379334
ace_Arab-mni_Beng,16.1976432114316
ace_Arab-mos_Latn,6.426918402386769
ace_Arab-mri_Latn,20.406148596779953
ace_Arab-mya_Mymr,19.831000227028667
ace_Arab-nld_Latn,18.420992784262737
ace_Arab-nno_Latn,21.597308277723464
ace_Arab-nob_Latn,19.2543903669351
ace_Arab-npi_Deva,16.26456499576366
ace_Arab-nso_Latn,22.538881308421647
ace_Arab-nus_Latn,9.881035477267217
ace_Arab-nya_Latn,20.195482716369646
ace_Arab-oci_Latn,20.497588419311757
ace_Arab-ory_Orya,14.168696131301001
ace_Arab-pag_Latn,19.996507150573013
ace_Arab-pan_Guru,14.781616356493396
ace_Arab-pap_Latn,19.05540407781795
ace_Arab-pbt_Arab,15.081876418317425
ace_Arab-pes_Arab,16.238116586594295
ace_Arab-plt_Latn,22.342438631904624
ace_Arab-pol_Latn,18.055819945453813
ace_Arab-por_Latn,18.554134235339212
ace_Arab-prs_Arab,17.799612222518093
ace_Arab-quy_Latn,14.923263981290877
ace_Arab-ron_Latn,19.88816272050025
ace_Arab-run_Latn,18.662395512001478
ace_Arab-rus_Cyrl,20.626594132886062
ace_Arab-sag_Latn,18.9155391211089
ace_Arab-san_Deva,17.937057506457403
ace_Arab-sat_Olck,2.427482208736843
ace_Arab-scn_Latn,17.820772900063435
ace_Arab-shn_Mymr,18.52961919055315
ace_Arab-sin_Sinh,16.480589837412243
ace_Arab-slk_Latn,17.593298250458954
ace_Arab-slv_Latn,17.75614021246711
ace_Arab-smo_Latn,28.10332392568361
ace_Arab-sna_Latn,19.42907739501366
ace_Arab-snd_Arab,15.515233348274164
ace_Arab-som_Latn,19.82574272199836
ace_Arab-sot_Latn,21.67216960472733
ace_Arab-spa_Latn,21.04225656286278
ace_Arab-srd_Latn,20.100519246695377
ace_Arab-srp_Cyrl,18.03528869023772
ace_Arab-ssw_Latn,19.624624389957223
ace_Arab-sun_Latn,20.597789565903245
ace_Arab-swe_Latn,20.07943280065934
ace_Arab-swh_Latn,22.290061084942792
ace_Arab-szl_Latn,15.850858294459504
ace_Arab-tam_Taml,19.373075947119506
ace_Arab-taq_Latn,5.176887907342476
ace_Arab-taq_Tfng,8.860992320106208
ace_Arab-tat_Cyrl,17.751746306027073
ace_Arab-tel_Telu,20.123089831827844
ace_Arab-tgk_Cyrl,16.724935576736097
ace_Arab-tgl_Latn,28.314082287258447
ace_Arab-tha_Thai,16.734032792628216
ace_Arab-tir_Ethi,7.248199019656123
ace_Arab-tpi_Latn,24.695311104383226
ace_Arab-tsn_Latn,22.79893604651506
ace_Arab-tso_Latn,22.560444156012583
ace_Arab-tuk_Latn,13.111003537977686
ace_Arab-tum_Latn,17.196322419318875
ace_Arab-tur_Latn,15.365046304511068
ace_Arab-twi_Latn,13.012980480457244
ace_Arab-tzm_Tfng,17.62105469408469
ace_Arab-uig_Arab,15.408853601633474
ace_Arab-ukr_Cyrl,18.024404533518755
ace_Arab-umb_Latn,16.018767100622615
ace_Arab-urd_Arab,18.05194909787241
ace_Arab-uzn_Latn,18.19085058471078
ace_Arab-vec_Latn,16.857915135767794
ace_Arab-vie_Latn,18.566994890542567
ace_Arab-war_Latn,26.892102100440045
ace_Arab-wol_Latn,10.556393931476837
ace_Arab-xho_Latn,17.117906649369132
ace_Arab-ydd_Hebr,19.612006282135972
ace_Arab-yor_Latn,9.774740462983884
ace_Arab-yue_Hant,4.035155024118179
ace_Arab-zho_Hans,8.03859861184032
ace_Arab-zho_Hant,10.489370991245513
ace_Arab-zsm_Latn,19.67984365637445
ace_Arab-zul_Latn,17.200757153534347
ace_Latn-ace_Arab,25.10865102474149
ace_Latn-acm_Arab,21.94243309740617
ace_Latn-acq_Arab,20.877799819351868
ace_Latn-aeb_Arab,24.746198016529107
ace_Latn-afr_Latn,30.214993878687334
ace_Latn-ajp_Arab,24.265605929261817
ace_Latn-aka_Latn,22.23937862260494
ace_Latn-als_Latn,29.722920100031637
ace_Latn-amh_Ethi,14.668974417902469
ace_Latn-apc_Arab,23.37512866885236
ace_Latn-arb_Arab,20.167344273275994
ace_Latn-arb_Latn,17.604051684574408
ace_Latn-ars_Arab,21.223971444437687
ace_Latn-ary_Arab,19.95359754989535
ace_Latn-arz_Arab,21.17968169882017
ace_Latn-asm_Beng,17.9971755074981
ace_Latn-ast_Latn,29.925907435877342
ace_Latn-awa_Deva,22.26485686087533
ace_Latn-ayr_Latn,13.99043130384692
ace_Latn-azb_Arab,22.680070149944232
ace_Latn-azj_Latn,26.705465151593046
ace_Latn-bak_Cyrl,19.674707509279724
ace_Latn-bam_Latn,15.377880918274414
ace_Latn-ban_Latn,30.193263054963914
ace_Latn-bel_Cyrl,27.405049468524044
ace_Latn-bem_Latn,21.018977707810667
ace_Latn-ben_Beng,26.63650071409394
ace_Latn-bho_Deva,21.264603861849952
ace_Latn-bjn_Arab,17.158339901104945
ace_Latn-bjn_Latn,32.19498994084152
ace_Latn-bod_Tibt,15.841449344391703
ace_Latn-bos_Latn,25.273599580187227
ace_Latn-bug_Latn,23.729707081691963
ace_Latn-bul_Cyrl,27.773392826965637
ace_Latn-cat_Latn,27.583291853501528
ace_Latn-ceb_Latn,40.987584037634306
ace_Latn-ces_Latn,27.17873221268118
ace_Latn-cjk_Latn,13.267194325433396
ace_Latn-ckb_Arab,24.44467412055264
ace_Latn-crh_Latn,23.465239384936794
ace_Latn-cym_Latn,28.85711312868998
ace_Latn-dan_Latn,32.857932944625816
ace_Latn-deu_Latn,31.014085713312284
ace_Latn-dik_Latn,7.435839965888999
ace_Latn-dyu_Latn,6.594647670677537
ace_Latn-dzo_Tibt,18.78465358207646
ace_Latn-ell_Grek,25.968564335224524
ace_Latn-eng_Latn,31.788377364932536
ace_Latn-epo_Latn,28.051421292704987
ace_Latn-est_Latn,28.99085741416632
ace_Latn-eus_Latn,31.29671466033232
ace_Latn-ewe_Latn,16.568441149476097
ace_Latn-fao_Latn,25.992813404485155
ace_Latn-fij_Latn,32.91357342979451
ace_Latn-fin_Latn,24.40480315416563
ace_Latn-fon_Latn,7.382783844899884
ace_Latn-fra_Latn,34.073781344247784
ace_Latn-fur_Latn,30.578017625374187
ace_Latn-fuv_Latn,8.399664030119276
ace_Latn-gaz_Latn,21.65967506187247
ace_Latn-gla_Latn,29.351529188823054
ace_Latn-gle_Latn,26.87277292745258
ace_Latn-glg_Latn,31.72926099364366
ace_Latn-grn_Latn,19.777264963853376
ace_Latn-guj_Gujr,22.815913196610786
ace_Latn-hat_Latn,30.65838587897945
ace_Latn-hau_Latn,30.18500551964425
ace_Latn-heb_Hebr,21.023914011745767
ace_Latn-hin_Deva,22.839223446951078
ace_Latn-hne_Deva,19.483455243343656
ace_Latn-hrv_Latn,26.849405379168275
ace_Latn-hun_Latn,24.37961585687753
ace_Latn-hye_Armn,27.312373334249212
ace_Latn-ibo_Latn,25.859622891448275
ace_Latn-ilo_Latn,31.625213633968663
ace_Latn-ind_Latn,33.963813301672246
ace_Latn-isl_Latn,22.042890796811044
ace_Latn-ita_Latn,28.412852582717253
ace_Latn-jav_Latn,36.149153647566436
ace_Latn-jpn_Jpan,10.790977715701116
ace_Latn-kab_Latn,17.288282551647054
ace_Latn-kac_Latn,21.06206518715001
ace_Latn-kam_Latn,14.876768102332214
ace_Latn-kan_Knda,20.326257139524156
ace_Latn-kas_Arab,15.691126850923299
ace_Latn-kas_Deva,14.22117557494938
ace_Latn-kat_Geor,25.58092627857586
ace_Latn-kaz_Cyrl,25.76956687079303
ace_Latn-kbp_Latn,12.189137516538493
ace_Latn-kea_Latn,31.723134611829717
ace_Latn-khk_Cyrl,22.336002694044353
ace_Latn-khm_Khmr,20.48398789917251
ace_Latn-kik_Latn,16.209703310534586
ace_Latn-kin_Latn,28.390924469489253
ace_Latn-kir_Cyrl,24.79914123450805
ace_Latn-kmb_Latn,17.069814592216474
ace_Latn-kmr_Latn,25.16579607764105
ace_Latn-knc_Arab,10.861087365258689
ace_Latn-knc_Latn,15.186296989156506
ace_Latn-kon_Latn,31.3537096550086
ace_Latn-kor_Hang,12.572839666750957
ace_Latn-lao_Laoo,27.683884657812456
ace_Latn-lij_Latn,25.083552012439252
ace_Latn-lim_Latn,26.11415065332506
ace_Latn-lin_Latn,29.75967973971305
ace_Latn-lit_Latn,25.609629661034294
ace_Latn-lmo_Latn,25.318726929222272
ace_Latn-ltg_Latn,23.79527632756913
ace_Latn-ltz_Latn,30.29071246601375
ace_Latn-lua_Latn,24.770571431944884
ace_Latn-lug_Latn,21.55143697083985
ace_Latn-luo_Latn,20.141124116110905
ace_Latn-lus_Latn,18.379020953319948
ace_Latn-lvs_Latn,27.7364134647191
ace_Latn-mag_Deva,20.90624041296476
ace_Latn-mai_Deva,23.566606777994973
ace_Latn-mal_Mlym,25.911842516008893
ace_Latn-mar_Deva,22.037478001685855
ace_Latn-min_Arab,15.803364418694809
ace_Latn-min_Latn,27.646284720376563
ace_Latn-mkd_Cyrl,26.61627067813735
ace_Latn-mlt_Latn,30.321071371214593
ace_Latn-mni_Beng,15.14790391643715
ace_Latn-mos_Latn,8.458694053845678
ace_Latn-mri_Latn,32.36062267662288
ace_Latn-mya_Mymr,25.454183421653642
ace_Latn-nld_Latn,23.76769152320137
ace_Latn-nno_Latn,26.211922827665113
ace_Latn-nob_Latn,28.47166899050001
ace_Latn-npi_Deva,25.758980137680922
ace_Latn-nso_Latn,30.555585650679912
ace_Latn-nus_Latn,12.796520782074925
ace_Latn-nya_Latn,27.360419787266128
ace_Latn-oci_Latn,29.719073076708813
ace_Latn-ory_Orya,18.85931933445251
ace_Latn-pag_Latn,30.1778904157881
ace_Latn-pan_Guru,22.07915974317098
ace_Latn-pap_Latn,32.85099393743954
ace_Latn-pbt_Arab,18.124749763721752
ace_Latn-pes_Arab,25.336135539056237
ace_Latn-plt_Latn,33.274918514960454
ace_Latn-pol_Latn,25.546717184618416
ace_Latn-por_Latn,34.077224886675424
ace_Latn-prs_Arab,22.790444658124432
ace_Latn-quy_Latn,19.85632452107808
ace_Latn-ron_Latn,26.399104889755503
ace_Latn-run_Latn,21.672627606781585
ace_Latn-rus_Cyrl,23.65437489116313
ace_Latn-sag_Latn,28.791122007897496
ace_Latn-san_Deva,17.27315054554742
ace_Latn-sat_Olck,2.4305604006190324
ace_Latn-scn_Latn,29.267346997622067
ace_Latn-shn_Mymr,20.69598172411676
ace_Latn-sin_Sinh,23.865365156980616
ace_Latn-slk_Latn,23.320326873505593
ace_Latn-slv_Latn,28.029955174684666
ace_Latn-smo_Latn,33.5962546316673
ace_Latn-sna_Latn,27.140195551203817
ace_Latn-snd_Arab,23.50535005001005
ace_Latn-som_Latn,24.22693353334983
ace_Latn-sot_Latn,34.65955800945127
ace_Latn-spa_Latn,27.647114159177782
ace_Latn-srd_Latn,23.519803307507427
